Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"I’m very well aware that this is my last chance for glory. But mark my words, Wiggins, when King James see the gold these peasants unearth success will be mine, at last.","I am very well aware that this is my last chance for glory. But mark my words, Wiggins, when King James see the gold these peasants unearth success will be mine, at last.","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.8589}",0.8589,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Come on, men, we didn’t come all this way just to look at it.","Come on, men, we did not come all this way just to look at it.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Getting a better look. [Meeko bumps into him.] Hey! Well, you’re a strange-looking fellow. You hungry? Here you go, it’s a biscuit. It’s food… Well, sort of. You like it, eh? Well, try eating it for four months straight. You got a friend back there? [Flit attacks him.] Hey, what, what, watch out! No… Get that… Look out!","Getting a better look.  Hey! Well, you are a strange-looking fellow. You hungry? Here you go, it is a biscuit. It is food... Well, sort of. You like it, eh? Well, try eating it for four months straight. You got a friend back there?  Hey, what, what, watch out! No... Get that... Look out!","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9425}",0.9425,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"All right, all right, I’m leaving.","All right, all right, I am leaving.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"My brothers, we must know more about these visitors. Kekata, what do you see?","My brothers, we must know more about these visitors. Kekata, what do you see?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kekata,Male,Native American,Powhatan,Supporting,True,True,"[Chanting.] These are not men like us, but strange beasts with bodies that shine like the sun and weapons that spout fire and thunder. They prowl the earth like ravenous wolves consuming everything in their path.","These are not men like us, but strange beasts with bodies that shine like the sun and weapons that spout fire and thunder. They prowl the earth like ravenous wolves consuming everything in their path.","{'neg': 0.356, 'neu': 0.644, 'pos': 0.0, 'compound': -0.9329}",-0.9329,Negative 😡
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Great Powhatan. I will lead our warriors to the river and attack. We will destroy these invaders the way we destroyed the Massawomecks.,Great Powhatan. I will lead our warriors to the river and attack. We will destroy these invaders the way we destroyed the Massawomecks.,"{'neg': 0.307, 'neu': 0.564, 'pos': 0.129, 'compound': -0.6908}",-0.6908,Negative 😡
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"Kocoum, in that battle we knew how to fight our enemy, but these pale visitors are strange to us. Take some men to the river to observe them. Let us hope they do not intend to stay.","Kocoum, in that battle we knew how to fight our enemy, but these pale visitors are strange to us. Take some men to the river to observe them. Let us hope they do not intend to stay.","{'neg': 0.183, 'neu': 0.729, 'pos': 0.088, 'compound': -0.296}",-0.296,Negative 😡
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"I hereby claim this land and all its riches in the name of His Majesty King James the first, and do so name this settlement Jamestown.","I hereby claim this land and all its riches in the name of His Majesty King James the first, and do so name this settlement Jamestown.","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.5267}",0.5267,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,"Bravo! Bravo! Beautifully spoken, sir! Hurry now, Percy. We must be all squeaky clean for the New World. [Exits.]","Bravo! Bravo! Beautifully spoken, sir! Hurry now, Percy. We must be all squeaky clean for the New World.","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8061}",0.8061,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Captain Smith! It appears I’ve selected the perfect location, eh? Not a savage in sight.","Captain Smith! It appears I have selected the perfect location, eh? Not a savage in sight.","{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.7559}",0.7559,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"Just because we don’t see them doesn’t mean they’re not out there, sir.","Just because we do not see them does not mean they are not out there, sir.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Well then, perhaps you should venture forth and determine their whereabouts, hmm?","Well then, perhaps you should venture forth and determine their whereabouts, hmm?","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"If there are any Indians out there, I’ll find them.","If there are any Indians out there, I will find them.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Now, gentlemen, to work. You men, get the ship unloaded.","Now, gentlemen, to work. You men, get the ship unloaded.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,You men build the fort. The rest of you… Break out the shovels! It’s time to start digging.,You men build the fort. The rest of you... Break out the shovels! It is time to start digging.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Why, of course! Let’s not forget what the Spanish found when they came to the New World. Gold, mountains of it. Why, for years they’ve been ravaging the New World of its most precious resources but now… It’s our turn.","Why, of course! Let us not forget what the Spanish found when they came to the New World. Gold, mountains of it. Why, for years they have been ravaging the New World of its most precious resources but now... It is our turn.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4804}",0.4804,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Hey nonny nonny,Hey nonny nonny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Ooh, how I love it","Ooh, how I love it","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Hey nonny nonny,Hey nonny nonny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Riches for cheap,Riches for cheap,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.5267}",0.5267,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Hey nonny nonny,Hey nonny nonny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,There’ll be heaps of it,There will be heaps of it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,All of my life I have searched for land like this one,All of my life I have searched for land like this one,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Keep on working, lads","Keep on working, lads","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,Mine,Mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Don’t be shirking, lads","Do not be shirking, lads","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Beautiful gold,Beautiful gold,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Make the mounds big, boys","Make the mounds big, boys","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,This land we behold,This land we behold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,This beauty untold,This beauty untold,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,Positive 😊
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,A man can be bold,A man can be bold,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.3818}",0.3818,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,It all can be sold,It all can be sold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Is,Is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Mine,Mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Mine,Mine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"No, wait! Please! Please! Don’t run off. It’s all right, I’m not gonna hurt you. Here, let me help you out of there.","No, wait! Please! Please! Do not run off. It is all right, I am not going to hurt you. Here, let me help you out of there.","{'neg': 0.064, 'neu': 0.615, 'pos': 0.321, 'compound': 0.8295}",0.8295,Positive 😊
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Mat-ta-que na-to-rath.,Mat-ta-que na-to-rath.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,"You don’t understand a word I’m saying, do you? It’s all right.","You do not understand a word I am saying, do you? It is all right.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,Who are you?,Who are you?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Pocahontas.,Pocahontas.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,What? What did you say?,What? What did you say?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,My name is Pocahontas.,My name is Pocahontas.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,I’m John Smith.,I am John Smith.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"That’s it. Keep at it, men. Keep digging. It’s got to be here somewhere.","That is it. Keep at it, men. Keep digging. It is got to be here somewhere.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Namontack,Male,Native American,Powhatan,Supporting,True,True,"There’s thirty more of them, down by the ridge.","There is thirty more of them, down by the ridge.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,That makes more than a hundred.,That makes more than a hundred.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Anything yet?,Anything yet?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"For king and country, I know, I know, and I share your fatigue. Wiggins! Wiggins!","For king and country, I know, I know, and I share your fatigue. Wiggins! Wiggins!","{'neg': 0.135, 'neu': 0.676, 'pos': 0.188, 'compound': 0.1984}",0.1984,Positive 😊
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Coming!,Coming!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,Dispose of this.,Dispose of this.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,"[To Percy.] Who’s a good doggy? Who’s a good doggy? Fetch, boy!","Who is a good doggy? Who is a good doggy? Fetch, boy!","{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.7545}",0.7545,Positive 😊
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Savages! It’s an ambush, arm yourselves!","Savages! It is an ambush, arm yourselves!","{'neg': 0.399, 'neu': 0.601, 'pos': 0.0, 'compound': -0.6103}",-0.6103,Negative 😡
Pocahontas,Wiggins,Male,Caucasian,English,Supporting,False,False,Run!,Run!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,"Arm yourselves! Make sure every man has a musket! Shoot! [Thomas trips over a log and his rifle goes off accidentally, firing right between Ratcliffe's legs.] Them, you idiot! Where’s that blasted Smith when I need him?","Arm yourselves! Make sure every man has a musket! Shoot!  Them, you idiot! Where is that blasted Smith when I need him?","{'neg': 0.262, 'neu': 0.65, 'pos': 0.088, 'compound': -0.6776}",-0.6776,Negative 😡
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Namontack!,Namontack!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kocoum,Male,Native American,Powhatan,Supporting,True,True,Back to the village!,Back to the village!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Ratcliffe,Male,Caucasian,English,Antagonist,False,False,[To Thomas.] And you! Learn to use that thing properly. A man’s not a man unless he knows how to shoot.,And you! Learn to use that thing properly. A man’s not a man unless he knows how to shoot.,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4003}",-0.4003,Negative 😡
Pocahontas,Kekata,Male,Native American,Powhatan,Supporting,True,True,[Chanting.],,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"These beasts invade our shores, and now this.","These beasts invade our shores, and now this.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Kekata,Male,Native American,Powhatan,Supporting,True,True,[Chanting.] This wound is strange to me.,This wound is strange to me.,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative 😡
Pocahontas,Powhatan,Male,Native American,Powhatan,Supporting,True,True,"We will fight this enemy, but we cannot do it alone. Kocoum, send messengers to every village in our nation. We will call on our brothers to help us fight. [Steps outside the tent.] These White Men are dangerous! No one is to go near them.","We will fight this enemy, but we cannot do it alone. Kocoum, send messengers to every village in our nation. We will call on our brothers to help us fight.  These White Men are dangerous! No one is to go near them.","{'neg': 0.27, 'neu': 0.629, 'pos': 0.102, 'compound': -0.8535}",-0.8535,Negative 😡
Pocahontas,John Smith,Male,Caucasian,English,Protagonist,False,False,It’s called a helmet.,It is called a helmet.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Pocahontas,Pocahontas,Female,Native American,Powhatan,Protagonist,True,True,Helmet.,Helmet.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
